record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
thunder-bay|bennett-s-bakery-limited-the-persian-man-nucci-s-bake-a-deli-899tungstenstthunderbay4,thunder-bay,Bennett's Bakery Limited/ The Persian Man/ Nucci's Bake a Deli,"899 Tungsten St, Thunder Bay; 400 Balmoral St, Thunder Bay; 801 Red River Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|best-buy-canada-767memorialavenuethunder,thunder-bay,Best Buy Canada,767 Memorial Avenue Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bight-restaurant-2201sleepinggiantparkway,thunder-bay,Bight Restaurant,"2201 Sleeping Giant Parkway, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bingwi-neyaashi-anishinaabek-292courtstreetsthunderba,thunder-bay,Bingwi Neyaashi Anishinaabek,292 Court Street S. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bloomex-rollason-flowers-128fredericastethunderba,thunder-bay,Bloomex- Rollason Flowers,"128 Frederica St E, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bnl-contracting-ltd-174munrostreetthunderbay,thunder-bay,BNL Contracting Ltd.,"174 Munro Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bombay-one-stop-inc-2605victoriaaveethunderb,thunder-bay,Bombay One Stop Inc.,"2605 Victoria Ave E, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bookkeeper-4-you-ltd-267parkavenuethunderbay,thunder-bay,Bookkeeper 4 You Ltd.,"267 Park Avenue, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|boreal-tree-service-741haroldcresthunderbay,thunder-bay,Boreal Tree Service,"741 Harold Cres, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|brain-injury-services-of-northern-ontario-426balmoralstreetor130ca,thunder-bay,Brain Injury Services of Northern Ontario,"426 Balmoral Street, or 130 Castlegreen Drive , or 475 N.",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|breeny-s-auto-body-111vickersstnthunderbay,thunder-bay,Breeny's Auto Body,111 Vickers St N Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|budget-blinds-of-thunder-bay-615amemorialavethunderba,thunder-bay,Budget Blinds Of Thunder Bay,"615 A Memorial Ave , Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|c-m-tile-and-granites-556eleventhavethunderbay,thunder-bay,C&M Tile and Granites,556 Eleventh Ave. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canada-microblading-inc-canada-microblading-2817arthurstethunderbay,thunder-bay,CANADA MICROBLADING INC- Canada Microblading,"2817 Arthur St E, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canadian-lakehead-exhibition-425northernavenuethunder,thunder-bay,Canadian Lakehead Exhibition,"425 Northern Avenue, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canadian-sterling-corp-need-a-car-superstore-655memorialavethunderbay,thunder-bay,Canadian Sterling Corp- Need A Car Superstore,"655 Memorial Ave, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canadian-tire-34-1221arthurstreetwthunder,thunder-bay,Canadian Tire #34,"1221 ARTHUR STREET W, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canadian-tire-store-083-and-party-city-store-840-939fortwilliamroadcanadi,thunder-bay,Canadian Tire Store #083 and Party City Store #840,939 Fort William Road (Canadian Tire) and 341 Main Street (Party City) Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canwind-logistics-ltd-490maureenstthunderbay,thunder-bay,Canwind Logistics Ltd.,"490 Maureen St, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|cara-engineering-inc-202106cumberlandstnthund,thunder-bay,CARA Engineering Inc.,"202-106 Cumberland St N, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|caribou-restaurant-inc-caribou-restaurant-wine-bar-727hewitsonstthunderbay,thunder-bay,Caribou Restaurant Inc.- Caribou Restaurant + Wine Bar,727 Hewitson St. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|carol-s-cakes-110waterlooststhunderbay,thunder-bay,CAROL'S CAKES,110 Waterloo St S. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|cars-on-alloy-ltd-marostica-subaru-502sixteenthavethunderba,thunder-bay,CARS ON ALLOY LTD - MAROSTICA SUBARU,502 SIXTEENTH AVE. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|chartwell-master-care-lp-dba-isabella-chartwell-isabella-retirement-residence-1350isabellastethunderba,thunder-bay,Chartwell Master Care LP. dba Isabella- Chartwell Isabella Retirement Residence,"1350 Isabella St E, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|children-s-aid-society-of-the-district-of-thunder-bay-1110jadecourtthunderbay,thunder-bay,Children's Aid Society of the District of Thunder Bay,1110 Jade Court Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|children-s-centre-thunder-bay-283lisgarstreetthunderba,thunder-bay,Children's Centre Thunder Bay,283 Lisgar Street Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|chinese-express-restaurant-601warthurstreetthunderb,thunder-bay,Chinese Express Restaurant,"601 W. Arthur Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|chuck-s-roadhouse-bar-grill-610arthurstwthunderbay,thunder-bay,Chuck's Roadhouse Bar & Grill,"610 Arthur St W, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|cirro-by-airsuite-1205amberdrivesuite109,thunder-bay,Cirro by AirSuite,"1205 Amber Drive, Suite 109",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|cjsd-incorporated-dougall-media-87hillstreetnorththunder,thunder-bay,CJSD Incorporated (Dougall Media),87 Hill Street North Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|clara-industrial-services-limited-1130commercestreetthunde,thunder-bay,Clara Industrial Services Limited,"1130 Commerce Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|comfort-inn-thunder-bay-660arthurstreetwestthund,thunder-bay,Comfort Inn Thunder Bay,"660 Arthur Street West, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|community-clothing-assistance-404maystreetnorththunder,thunder-bay,Community Clothing Assistance,"404 May Street North, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|community-living-thunder-bay-1501deasestthunderbay,thunder-bay,Community Living Thunder Bay,1501 Dease St. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|complete-renovations-573tupperstthunderbay,thunder-bay,Complete Renovations,"573 Tupper st, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|confederation-college-of-applied-arts-technology-1450nakinadrivethunderba,thunder-bay,Confederation College of Applied Arts & Technology,"1450 Nakina Drive, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|control-hvac-refrigeration-ltd-1519donaldstethunderbayc,thunder-bay,Control HVAC & Refrigeration Ltd,"1519 Donald St E, Thunder Bay COPPOLA HOME (THUNDER BAY) LIMITED- Coppola Contracting 269 Red River Road Thunder Bay Ontario P7B1A9",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|corporate-impressions-ltd-mallon-s-promotional-products-clothing-901coppercrescentthunder,thunder-bay,Corporate Impressions Ltd.- Mallon's Promotional Products & Clothing,"901 Copper Crescent, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|corporation-of-the-city-of-thunder-bay-500donaldstethunderbay,thunder-bay,Corporation of the City of Thunder Bay,"500 Donald St. E, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|cozy-corner-service-inc-1460rosslynroadthunderba,thunder-bay,Cozy Corner Service Inc.,"1460 rosslyn road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|creative-therapy-associates-1883tungstenstreetthunde,thunder-bay,CREATIVE THERAPY ASSOCIATES,"1-883 TUNGSTEN STREET, Thunder Bay Crossroads Motor Inn Limited- Thunder Bay Crossroads, Motor Inn 655 W. Arthur Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|csh-hilldale-inc-chartwell-hilldale-retirement-residence-309hilldalerdthunderbay,thunder-bay,CSH (Hilldale) Inc.- Chartwell Hilldale Retirement Residence,"309 Hilldale Rd, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|csh-glacier-ridge-inc-chartwell-glacier-ridge-retirement-residence-1261jasperdrivethunderba,thunder-bay,CSH Glacier Ridge Inc- Chartwell Glacier Ridge Retirement Residence,1261 Jasper Drive Thunder Bay CSH Select Thunder Bay Inc.- Chartwell Thunder Bay Retirement,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|residence-770arundelstthunderbay,thunder-bay,Residence,"770 Arundel St, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|curans-heart-centre-corp-1165bartonstreetthunderb,thunder-bay,Curans Heart Centre Corp.,"1165 Barton Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|cvh-no-9-southbridge-roseview-southbridge-pinewood-southbridge-lakehead-99shuniahstreetthunderba,thunder-bay,"CVH (No.9) - Southbridge Roseview, Southbridge Pinewood, Southbridge Lakehead","99 Shuniah Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|d-r-fawcett-solutions-inc-255farmroadneebingon,thunder-bay,D.R. FAWCETT SOLUTIONS INC.,"255 Farm Road, Neebing, ON",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|dawson-diner-1889dawsonroadthunderbay,thunder-bay,Dawson Diner,1889 Dawson Road Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|days-inn-suites-by-wyndham-thunder-bay-645sibleydrthunderbay,thunder-bay,Days Inn & Suites by Wyndham Thunder Bay,"645 Sibley Dr, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
